timeframe,group,segment,category,year,metric,value,state,region,aggregation,states_included
full-year,all_sports,age,55-64,2015,churn,0.327743759567621,OR,Northwest,NONE,NA
full-year,all_sports,age,55-64,2016,churn,0.325842785191257,OR,Northwest,NONE,NA
full-year,all_sports,age,55-64,2017,churn,0.350678961123562,OR,Northwest,NONE,NA
full-year,all_sports,age,55-64,2018,churn,0.337770611874514,OR,Northwest,NONE,NA
full-year,all_sports,age,18-24,2010,participation rate,0.15433686509101702,OR,Northwest,NONE,NA
full-year,all_sports,age,18-24,2011,participation rate,0.14931634356749754,OR,Northwest,NONE,NA
full-year,all_sports,age,18-24,2012,participation rate,0.14689380232512525,OR,Northwest,NONE,NA
full-year,all_sports,age,18-24,2013,participation rate,0.1506614194025266,OR,Northwest,NONE,NA
full-year,all_sports,age,18-24,2014,participation rate,0.15229507627934058,OR,Northwest,NONE,NA
full-year,all_sports,age,18-24,2015,participation rate,0.14486105993951692,OR,Northwest,NONE,NA
full-year,all_sports,age,18-24,2016,participation rate,0.14185340502758323,OR,Northwest,NONE,NA
full-year,all_sports,age,18-24,2017,participation rate,0.1340707870848318,OR,Northwest,NONE,NA
full-year,all_sports,age,18-24,2018,participation rate,0.12755402141789965,OR,Northwest,NONE,NA
full-year,all_sports,age,25-34,2010,participation rate,0.1934288868328049,OR,Northwest,NONE,NA
full-year,all_sports,age,25-34,2011,participation rate,0.19003523280681808,OR,Northwest,NONE,NA
full-year,all_sports,age,25-34,2012,participation rate,0.18698698861014273,OR,Northwest,NONE,NA
full-year,all_sports,age,25-34,2013,participation rate,0.18733319617637484,OR,Northwest,NONE,NA
full-year,all_sports,age,25-34,2014,participation rate,0.18891748827649057,OR,Northwest,NONE,NA
full-year,all_sports,age,25-34,2015,participation rate,0.18347829556243878,OR,Northwest,NONE,NA
full-year,all_sports,age,25-34,2016,participation rate,0.1801325766639241,OR,Northwest,NONE,NA
full-year,all_sports,age,25-34,2017,participation rate,0.1686549185802615,OR,Northwest,NONE,NA
full-year,all_sports,age,25-34,2018,participation rate,0.1629346844510836,OR,Northwest,NONE,NA
full-year,all_sports,age,35-44,2010,participation rate,0.19731506889369935,OR,Northwest,NONE,NA
full-year,all_sports,age,35-44,2011,participation rate,0.19523369048293232,OR,Northwest,NONE,NA
full-year,all_sports,age,35-44,2012,participation rate,0.19508421730043324,OR,Northwest,NONE,NA
full-year,all_sports,age,35-44,2013,participation rate,0.1958249321550491,OR,Northwest,NONE,NA
full-year,all_sports,age,35-44,2014,participation rate,0.19447439432931374,OR,Northwest,NONE,NA
full-year,all_sports,age,35-44,2015,participation rate,0.1879938744099302,OR,Northwest,NONE,NA
full-year,all_sports,age,35-44,2016,participation rate,0.1880754126356627,OR,Northwest,NONE,NA
full-year,all_sports,age,35-44,2017,participation rate,0.178188502944269,OR,Northwest,NONE,NA
full-year,all_sports,age,35-44,2018,participation rate,0.17826922669809658,OR,Northwest,NONE,NA
full-year,all_sports,age,45-54,2010,participation rate,0.20153969685948922,OR,Northwest,NONE,NA
full-year,all_sports,age,45-54,2011,participation rate,0.19672459525859962,OR,Northwest,NONE,NA
full-year,all_sports,age,45-54,2012,participation rate,0.19432494984583745,OR,Northwest,NONE,NA
full-year,all_sports,age,45-54,2013,participation rate,0.1936448612713428,OR,Northwest,NONE,NA
full-year,all_sports,age,45-54,2014,participation rate,0.19255916895182448,OR,Northwest,NONE,NA
full-year,all_sports,age,45-54,2015,participation rate,0.187847283528103,OR,Northwest,NONE,NA
full-year,all_sports,age,45-54,2016,participation rate,0.1863169468455487,OR,Northwest,NONE,NA
full-year,all_sports,age,45-54,2017,participation rate,0.17642650033850826,OR,Northwest,NONE,NA
full-year,all_sports,age,45-54,2018,participation rate,0.1701046382351535,OR,Northwest,NONE,NA
full-year,all_sports,age,55-64,2010,participation rate,0.2052694827251942,OR,Northwest,NONE,NA
full-year,all_sports,age,55-64,2011,participation rate,0.20187281218791583,OR,Northwest,NONE,NA
full-year,all_sports,age,55-64,2012,participation rate,0.19610302007997707,OR,Northwest,NONE,NA
full-year,all_sports,age,55-64,2013,participation rate,0.19296283786236978,OR,Northwest,NONE,NA
full-year,all_sports,age,55-64,2014,participation rate,0.18900333718101678,OR,Northwest,NONE,NA
full-year,all_sports,age,55-64,2015,participation rate,0.18306657106483423,OR,Northwest,NONE,NA
full-year,all_sports,age,55-64,2016,participation rate,0.18233161474524023,OR,Northwest,NONE,NA
full-year,all_sports,age,55-64,2017,participation rate,0.17344122987051544,OR,Northwest,NONE,NA
full-year,all_sports,age,55-64,2018,participation rate,0.16993399275956714,OR,Northwest,NONE,NA
full-year,all_sports,all,all,2010,participation rate,0.19265506046006992,OR,Northwest,NONE,NA
full-year,all_sports,all,all,2011,participation rate,0.18900098891431755,OR,Northwest,NONE,NA
full-year,all_sports,all,all,2012,participation rate,0.18624319573556056,OR,Northwest,NONE,NA
full-year,all_sports,all,all,2013,participation rate,0.1862143771285516,OR,Northwest,NONE,NA
full-year,all_sports,all,all,2014,participation rate,0.18545418310248504,OR,Northwest,NONE,NA
full-year,all_sports,all,all,2015,participation rate,0.17956009031284845,OR,Northwest,NONE,NA
full-year,all_sports,all,all,2016,participation rate,0.17792493069701734,OR,Northwest,NONE,NA
full-year,all_sports,all,all,2017,participation rate,0.16828476904524262,OR,Northwest,NONE,NA
full-year,all_sports,all,all,2018,participation rate,0.1640253480891835,OR,Northwest,NONE,NA
full-year,all_sports,gender,female,2010,participation rate,0.09244833855159361,OR,Northwest,NONE,NA
full-year,all_sports,gender,female,2011,participation rate,0.09204529673275667,OR,Northwest,NONE,NA
full-year,all_sports,gender,female,2012,participation rate,0.09234208467025157,OR,Northwest,NONE,NA
full-year,all_sports,gender,female,2013,participation rate,0.09471442545555933,OR,Northwest,NONE,NA
full-year,all_sports,gender,female,2014,participation rate,0.09628306656371373,OR,Northwest,NONE,NA
full-year,all_sports,gender,female,2015,participation rate,0.09360171109334343,OR,Northwest,NONE,NA
full-year,all_sports,gender,female,2016,participation rate,0.09496125563925868,OR,Northwest,NONE,NA
full-year,all_sports,gender,female,2017,participation rate,0.0883877591171093,OR,Northwest,NONE,NA
full-year,all_sports,gender,female,2018,participation rate,0.08658214108802692,OR,Northwest,NONE,NA
full-year,all_sports,gender,male,2010,participation rate,0.29275930248700865,OR,Northwest,NONE,NA
full-year,all_sports,gender,male,2011,participation rate,0.2858996876692632,OR,Northwest,NONE,NA
full-year,all_sports,gender,male,2012,participation rate,0.2802279023293532,OR,Northwest,NONE,NA
full-year,all_sports,gender,male,2013,participation rate,0.27796316884370253,OR,Northwest,NONE,NA
full-year,all_sports,gender,male,2014,participation rate,0.27496485582074653,OR,Northwest,NONE,NA
full-year,all_sports,gender,male,2015,participation rate,0.2658564979631638,OR,Northwest,NONE,NA
full-year,all_sports,gender,male,2016,participation rate,0.26102379090610545,OR,Northwest,NONE,NA
full-year,all_sports,gender,male,2017,participation rate,0.24826025474246485,OR,Northwest,NONE,NA
full-year,all_sports,gender,male,2018,participation rate,0.24154462070575675,OR,Northwest,NONE,NA
full-year,fish,age,18-24,2010,participation rate,0.13099531888967134,OR,Northwest,NONE,NA
full-year,fish,age,18-24,2011,participation rate,0.1276718857050652,OR,Northwest,NONE,NA
full-year,fish,age,18-24,2012,participation rate,0.12548805974367272,OR,Northwest,NONE,NA
full-year,fish,age,18-24,2013,participation rate,0.12856604308289257,OR,Northwest,NONE,NA
full-year,fish,age,18-24,2014,participation rate,0.13112159225524553,OR,Northwest,NONE,NA
full-year,fish,age,18-24,2015,participation rate,0.12337820463335893,OR,Northwest,NONE,NA
full-year,fish,age,18-24,2016,participation rate,0.12166099618532426,OR,Northwest,NONE,NA
full-year,fish,age,18-24,2017,participation rate,0.11420290067154241,OR,Northwest,NONE,NA
full-year,fish,age,18-24,2018,participation rate,0.10824994987208339,OR,Northwest,NONE,NA
full-year,fish,age,25-34,2010,participation rate,0.16998161889448077,OR,Northwest,NONE,NA
full-year,fish,age,25-34,2011,participation rate,0.1671001750592403,OR,Northwest,NONE,NA
full-year,fish,age,25-34,2012,participation rate,0.16477255164683682,OR,Northwest,NONE,NA
full-year,fish,age,25-34,2013,participation rate,0.16427373239517565,OR,Northwest,NONE,NA
full-year,fish,age,25-34,2014,participation rate,0.16583369257932015,OR,Northwest,NONE,NA
full-year,fish,age,25-34,2015,participation rate,0.16009446737865177,OR,Northwest,NONE,NA
full-year,fish,age,25-34,2016,participation rate,0.1571681530698798,OR,Northwest,NONE,NA
full-year,fish,age,25-34,2017,participation rate,0.14615821596281653,OR,Northwest,NONE,NA
full-year,fish,age,25-34,2018,participation rate,0.14054764409141648,OR,Northwest,NONE,NA
full-year,fish,age,35-44,2010,participation rate,0.17523336237749934,OR,Northwest,NONE,NA
full-year,fish,age,35-44,2011,participation rate,0.17344212820188376,OR,Northwest,NONE,NA
full-year,fish,age,35-44,2012,participation rate,0.17383023395470704,OR,Northwest,NONE,NA
full-year,fish,age,35-44,2013,participation rate,0.1739204373932731,OR,Northwest,NONE,NA
full-year,fish,age,35-44,2014,participation rate,0.17260152321954925,OR,Northwest,NONE,NA
full-year,fish,age,35-44,2015,participation rate,0.16601914976886867,OR,Northwest,NONE,NA
full-year,fish,age,35-44,2016,participation rate,0.1663866857395623,OR,Northwest,NONE,NA
full-year,fish,age,35-44,2017,participation rate,0.15722450038856775,OR,Northwest,NONE,NA
full-year,fish,age,35-44,2018,participation rate,0.1572492647843387,OR,Northwest,NONE,NA
full-year,fish,age,45-54,2010,participation rate,0.17992795757946065,OR,Northwest,NONE,NA
full-year,fish,age,45-54,2011,participation rate,0.1756021515770388,OR,Northwest,NONE,NA
full-year,fish,age,45-54,2012,participation rate,0.17353850037936405,OR,Northwest,NONE,NA
full-year,fish,age,45-54,2013,participation rate,0.17306385187992787,OR,Northwest,NONE,NA
full-year,fish,age,45-54,2014,participation rate,0.1724069731020411,OR,Northwest,NONE,NA
full-year,fish,age,45-54,2015,participation rate,0.16748639917994373,OR,Northwest,NONE,NA
full-year,fish,age,45-54,2016,participation rate,0.16621957043620927,OR,Northwest,NONE,NA
full-year,fish,age,45-54,2017,participation rate,0.15670818889411556,OR,Northwest,NONE,NA
full-year,fish,age,45-54,2018,participation rate,0.15107398920051074,OR,Northwest,NONE,NA
full-year,fish,age,55-64,2010,participation rate,0.18492322109615753,OR,Northwest,NONE,NA
full-year,fish,age,55-64,2011,participation rate,0.1818345871006667,OR,Northwest,NONE,NA
full-year,fish,age,55-64,2012,participation rate,0.17726066990175907,OR,Northwest,NONE,NA
full-year,fish,age,55-64,2013,participation rate,0.1740473607118366,OR,Northwest,NONE,NA
full-year,fish,age,55-64,2014,participation rate,0.17046236908798887,OR,Northwest,NONE,NA
full-year,fish,age,55-64,2015,participation rate,0.16476027924403017,OR,Northwest,NONE,NA
full-year,fish,age,55-64,2016,participation rate,0.1638144903538015,OR,Northwest,NONE,NA
full-year,fish,age,55-64,2017,participation rate,0.15530270727063528,OR,Northwest,NONE,NA
full-year,fish,age,55-64,2018,participation rate,0.15221496732712905,OR,Northwest,NONE,NA
full-year,fish,all,all,2010,participation rate,0.17054903208168712,OR,Northwest,NONE,NA
full-year,fish,all,all,2011,participation rate,0.1674956666350808,OR,Northwest,NONE,NA
full-year,fish,all,all,2012,participation rate,0.1653677439643344,OR,Northwest,NONE,NA
full-year,fish,all,all,2013,participation rate,0.16495521684328787,OR,Northwest,NONE,NA
full-year,fish,all,all,2014,participation rate,0.16450880244688218,OR,Northwest,NONE,NA
full-year,fish,all,all,2015,participation rate,0.15848664229161058,OR,Northwest,NONE,NA
full-year,fish,all,all,2016,participation rate,0.15719315964444364,OR,Northwest,NONE,NA
full-year,fish,all,all,2017,participation rate,0.14800467433221232,OR,Northwest,NONE,NA
full-year,fish,all,all,2018,participation rate,0.1440714605740437,OR,Northwest,NONE,NA
full-year,fish,gender,female,2010,participation rate,0.08262852843250464,OR,Northwest,NONE,NA
full-year,fish,gender,female,2011,participation rate,0.08229068195280047,OR,Northwest,NONE,NA
full-year,fish,gender,female,2012,participation rate,0.0826824883533645,OR,Northwest,NONE,NA
full-year,fish,gender,female,2013,participation rate,0.08448814996177721,OR,Northwest,NONE,NA
full-year,fish,gender,female,2014,participation rate,0.085687406508982,OR,Northwest,NONE,NA
full-year,fish,gender,female,2015,participation rate,0.0825687375248518,OR,Northwest,NONE,NA
full-year,fish,gender,female,2016,participation rate,0.08406517812932257,OR,Northwest,NONE,NA
full-year,fish,gender,female,2017,participation rate,0.07741924538693411,OR,Northwest,NONE,NA
full-year,fish,gender,female,2018,participation rate,0.07590151111328439,OR,Northwest,NONE,NA
full-year,fish,gender,male,2010,participation rate,0.2583796207767918,OR,Northwest,NONE,NA
full-year,fish,gender,male,2011,participation rate,0.2526505653045395,OR,Northwest,NONE,NA
full-year,fish,gender,male,2012,participation rate,0.2481266101807826,OR,Northwest,NONE,NA
full-year,fish,gender,male,2013,participation rate,0.24564111912251266,OR,Northwest,NONE,NA
full-year,fish,gender,male,2014,participation rate,0.24363034369085934,OR,Northwest,NONE,NA
full-year,fish,gender,male,2015,participation rate,0.23470309166160333,OR,Northwest,NONE,NA
full-year,fish,gender,male,2016,participation rate,0.2304402995411173,OR,Northwest,NONE,NA
full-year,fish,gender,male,2017,participation rate,0.21865943310382485,OR,Northwest,NONE,NA
full-year,fish,gender,male,2018,participation rate,0.2123083673491944,OR,Northwest,NONE,NA
full-year,hunt,age,18-24,2010,participation rate,0.06258272652281331,OR,Northwest,NONE,NA
full-year,hunt,age,18-24,2011,participation rate,0.05943388923106184,OR,Northwest,NONE,NA
full-year,hunt,age,18-24,2012,participation rate,0.05920371283435031,OR,Northwest,NONE,NA
full-year,hunt,age,18-24,2013,participation rate,0.06137695192087404,OR,Northwest,NONE,NA
full-year,hunt,age,18-24,2014,participation rate,0.06135673837639222,OR,Northwest,NONE,NA
full-year,hunt,age,18-24,2015,participation rate,0.06034709755721299,OR,Northwest,NONE,NA
full-year,hunt,age,18-24,2016,participation rate,0.06105710949371732,OR,Northwest,NONE,NA
full-year,hunt,age,18-24,2017,participation rate,0.05862470845536845,OR,Northwest,NONE,NA
full-year,hunt,age,18-24,2018,participation rate,0.05554618228730346,OR,Northwest,NONE,NA
full-year,hunt,age,25-34,2010,participation rate,0.07985359489073282,OR,Northwest,NONE,NA
full-year,hunt,age,25-34,2011,participation rate,0.07776747060393423,OR,Northwest,NONE,NA
full-year,hunt,age,25-34,2012,participation rate,0.076229982022634,OR,Northwest,NONE,NA
full-year,hunt,age,25-34,2013,participation rate,0.07778628791807256,OR,Northwest,NONE,NA
full-year,hunt,age,25-34,2014,participation rate,0.0781208134766771,OR,Northwest,NONE,NA
full-year,hunt,age,25-34,2015,participation rate,0.0778514152053543,OR,Northwest,NONE,NA
full-year,hunt,age,25-34,2016,participation rate,0.07563832712097548,OR,Northwest,NONE,NA
full-year,hunt,age,25-34,2017,participation rate,0.07243205202240909,OR,Northwest,NONE,NA
full-year,hunt,age,25-34,2018,participation rate,0.06980975287894355,OR,Northwest,NONE,NA
full-year,hunt,age,35-44,2010,participation rate,0.08491540307998742,OR,Northwest,NONE,NA
full-year,hunt,age,35-44,2011,participation rate,0.08303923719435129,OR,Northwest,NONE,NA
full-year,hunt,age,35-44,2012,participation rate,0.08226329435086807,OR,Northwest,NONE,NA
full-year,hunt,age,35-44,2013,participation rate,0.08356390782312363,OR,Northwest,NONE,NA
full-year,hunt,age,35-44,2014,participation rate,0.08274215709231515,OR,Northwest,NONE,NA
full-year,hunt,age,35-44,2015,participation rate,0.08228434590789004,OR,Northwest,NONE,NA
full-year,hunt,age,35-44,2016,participation rate,0.08139001896364428,OR,Northwest,NONE,NA
full-year,hunt,age,35-44,2017,participation rate,0.07838322085783382,OR,Northwest,NONE,NA
full-year,hunt,age,35-44,2018,participation rate,0.07822600304863687,OR,Northwest,NONE,NA
full-year,hunt,age,45-54,2010,participation rate,0.08812651440723702,OR,Northwest,NONE,NA
full-year,hunt,age,45-54,2011,participation rate,0.08565207941841459,OR,Northwest,NONE,NA
full-year,hunt,age,45-54,2012,participation rate,0.08373854291556877,OR,Northwest,NONE,NA
full-year,hunt,age,45-54,2013,participation rate,0.08370492564597837,OR,Northwest,NONE,NA
full-year,hunt,age,45-54,2014,participation rate,0.08293490326664632,OR,Northwest,NONE,NA
full-year,hunt,age,45-54,2015,participation rate,0.08239323368595351,OR,Northwest,NONE,NA
full-year,hunt,age,45-54,2016,participation rate,0.08153090811514244,OR,Northwest,NONE,NA
full-year,hunt,age,45-54,2017,participation rate,0.07827291805719576,OR,Northwest,NONE,NA
full-year,hunt,age,45-54,2018,participation rate,0.07549870167669726,OR,Northwest,NONE,NA
full-year,hunt,age,55-64,2010,participation rate,0.09481218138792555,OR,Northwest,NONE,NA
full-year,hunt,age,55-64,2011,participation rate,0.09217861407756658,OR,Northwest,NONE,NA
full-year,hunt,age,55-64,2012,participation rate,0.08797153853841441,OR,Northwest,NONE,NA
full-year,hunt,age,55-64,2013,participation rate,0.08613267228132074,OR,Northwest,NONE,NA
full-year,hunt,age,55-64,2014,participation rate,0.0833361285788684,OR,Northwest,NONE,NA
full-year,hunt,age,55-64,2015,participation rate,0.08151349934774875,OR,Northwest,NONE,NA
full-year,hunt,age,55-64,2016,participation rate,0.07988306224946562,OR,Northwest,NONE,NA
full-year,hunt,age,55-64,2017,participation rate,0.07710528223141244,OR,Northwest,NONE,NA
full-year,hunt,age,55-64,2018,participation rate,0.07449891786745837,OR,Northwest,NONE,NA
full-year,hunt,all,all,2010,participation rate,0.08322802607437688,OR,Northwest,NONE,NA
full-year,hunt,all,all,2011,participation rate,0.08086565576322215,OR,Northwest,NONE,NA
full-year,hunt,all,all,2012,participation rate,0.07906598095019739,OR,Northwest,NONE,NA
full-year,hunt,all,all,2013,participation rate,0.07960454191388691,OR,Northwest,NONE,NA
full-year,hunt,all,all,2014,participation rate,0.07875343038323272,OR,Northwest,NONE,NA
full-year,hunt,all,all,2015,participation rate,0.07794450393939856,OR,Northwest,NONE,NA
full-year,hunt,all,all,2016,participation rate,0.07683728794733481,OR,Northwest,NONE,NA
full-year,hunt,all,all,2017,participation rate,0.07389522467182423,OR,Northwest,NONE,NA
full-year,hunt,all,all,2018,participation rate,0.07169822720468748,OR,Northwest,NONE,NA
full-year,hunt,gender,female,2010,participation rate,0.024282428431861017,OR,Northwest,NONE,NA
full-year,hunt,gender,female,2011,participation rate,0.024013549636354548,OR,Northwest,NONE,NA
full-year,hunt,gender,female,2012,participation rate,0.02418377245706661,OR,Northwest,NONE,NA
full-year,hunt,gender,female,2013,participation rate,0.02568444911830954,OR,Northwest,NONE,NA
full-year,hunt,gender,female,2014,participation rate,0.02670170259343252,OR,Northwest,NONE,NA
full-year,hunt,gender,female,2015,participation rate,0.0275725356818258,OR,Northwest,NONE,NA
full-year,hunt,gender,female,2016,participation rate,0.028193052936751693,OR,Northwest,NONE,NA
full-year,hunt,gender,female,2017,participation rate,0.027489430979508542,OR,Northwest,NONE,NA
full-year,hunt,gender,female,2018,participation rate,0.026724945280082506,OR,Northwest,NONE,NA
full-year,hunt,gender,male,2010,participation rate,0.14211334095593103,OR,Northwest,NONE,NA
full-year,hunt,gender,male,2011,participation rate,0.13768434253878034,OR,Northwest,NONE,NA
full-year,hunt,gender,male,2012,participation rate,0.13399704836705423,OR,Northwest,NONE,NA
full-year,hunt,gender,male,2013,participation rate,0.13367127389253627,OR,Northwest,NONE,NA
full-year,hunt,gender,male,2014,participation rate,0.13100336681401684,OR,Northwest,NONE,NA
full-year,hunt,gender,male,2015,participation rate,0.12851455826538655,OR,Northwest,NONE,NA
full-year,hunt,gender,male,2016,participation rate,0.1255607863013828,OR,Northwest,NONE,NA
full-year,hunt,gender,male,2017,participation rate,0.12034659867250769,OR,Northwest,NONE,NA
full-year,hunt,gender,male,2018,participation rate,0.11671568240800041,OR,Northwest,NONE,NA
full-year,all_sports,residency,resident,2010,participation rate,0.19265506046006992,OR,Northwest,NONE,NA
full-year,all_sports,residency,resident,2011,participation rate,0.18900098891431755,OR,Northwest,NONE,NA
full-year,all_sports,residency,resident,2012,participation rate,0.18624319573556056,OR,Northwest,NONE,NA
full-year,all_sports,residency,resident,2013,participation rate,0.1862143771285516,OR,Northwest,NONE,NA
full-year,all_sports,residency,resident,2014,participation rate,0.18545418310248504,OR,Northwest,NONE,NA
full-year,all_sports,residency,resident,2015,participation rate,0.17956009031284845,OR,Northwest,NONE,NA
full-year,all_sports,residency,resident,2016,participation rate,0.17792493069701734,OR,Northwest,NONE,NA
full-year,all_sports,residency,resident,2017,participation rate,0.16828476904524262,OR,Northwest,NONE,NA
full-year,all_sports,residency,resident,2018,participation rate,0.1640253480891835,OR,Northwest,NONE,NA
full-year,fish,residency,resident,2010,participation rate,0.17054903208168712,OR,Northwest,NONE,NA
full-year,fish,residency,resident,2011,participation rate,0.1674956666350808,OR,Northwest,NONE,NA
full-year,fish,residency,resident,2012,participation rate,0.1653677439643344,OR,Northwest,NONE,NA
full-year,fish,residency,resident,2013,participation rate,0.16495521684328787,OR,Northwest,NONE,NA
full-year,fish,residency,resident,2014,participation rate,0.16450880244688218,OR,Northwest,NONE,NA
full-year,fish,residency,resident,2015,participation rate,0.15848664229161058,OR,Northwest,NONE,NA
full-year,fish,residency,resident,2016,participation rate,0.15719315964444364,OR,Northwest,NONE,NA
full-year,fish,residency,resident,2017,participation rate,0.14800467433221232,OR,Northwest,NONE,NA
full-year,fish,residency,resident,2018,participation rate,0.1440714605740437,OR,Northwest,NONE,NA
full-year,hunt,residency,resident,2010,participation rate,0.08322802607437688,OR,Northwest,NONE,NA
full-year,hunt,residency,resident,2011,participation rate,0.08086565576322215,OR,Northwest,NONE,NA
full-year,hunt,residency,resident,2012,participation rate,0.07906598095019739,OR,Northwest,NONE,NA
full-year,hunt,residency,resident,2013,participation rate,0.07960454191388691,OR,Northwest,NONE,NA
full-year,hunt,residency,resident,2014,participation rate,0.07875343038323272,OR,Northwest,NONE,NA
full-year,hunt,residency,resident,2015,participation rate,0.07794450393939856,OR,Northwest,NONE,NA
full-year,hunt,residency,resident,2016,participation rate,0.07683728794733481,OR,Northwest,NONE,NA
full-year,hunt,residency,resident,2017,participation rate,0.07389522467182423,OR,Northwest,NONE,NA
full-year,hunt,residency,resident,2018,participation rate,0.07169822720468748,OR,Northwest,NONE,NA
full-year,all_sports,residency,nonresident,2010,participation rate,0,OR,Northwest,NONE,NA
full-year,all_sports,residency,nonresident,2011,participation rate,0,OR,Northwest,NONE,NA
full-year,all_sports,residency,nonresident,2012,participation rate,0,OR,Northwest,NONE,NA
full-year,all_sports,residency,nonresident,2013,participation rate,0,OR,Northwest,NONE,NA
full-year,all_sports,residency,nonresident,2014,participation rate,0,OR,Northwest,NONE,NA
full-year,all_sports,residency,nonresident,2015,participation rate,0,OR,Northwest,NONE,NA
full-year,all_sports,residency,nonresident,2016,participation rate,0,OR,Northwest,NONE,NA
full-year,all_sports,residency,nonresident,2017,participation rate,0,OR,Northwest,NONE,NA
full-year,all_sports,residency,nonresident,2018,participation rate,0,OR,Northwest,NONE,NA
full-year,fish,residency,nonresident,2010,participation rate,0,OR,Northwest,NONE,NA
full-year,fish,residency,nonresident,2011,participation rate,0,OR,Northwest,NONE,NA
full-year,fish,residency,nonresident,2012,participation rate,0,OR,Northwest,NONE,NA
full-year,fish,residency,nonresident,2013,participation rate,0,OR,Northwest,NONE,NA
full-year,fish,residency,nonresident,2014,participation rate,0,OR,Northwest,NONE,NA
full-year,fish,residency,nonresident,2015,participation rate,0,OR,Northwest,NONE,NA
full-year,fish,residency,nonresident,2016,participation rate,0,OR,Northwest,NONE,NA
full-year,fish,residency,nonresident,2017,participation rate,0,OR,Northwest,NONE,NA
full-year,fish,residency,nonresident,2018,participation rate,0,OR,Northwest,NONE,NA
full-year,hunt,residency,nonresident,2010,participation rate,0,OR,Northwest,NONE,NA
full-year,hunt,residency,nonresident,2011,participation rate,0,OR,Northwest,NONE,NA
full-year,hunt,residency,nonresident,2012,participation rate,0,OR,Northwest,NONE,NA
full-year,hunt,residency,nonresident,2013,participation rate,0,OR,Northwest,NONE,NA
full-year,hunt,residency,nonresident,2014,participation rate,0,OR,Northwest,NONE,NA
full-year,hunt,residency,nonresident,2015,participation rate,0,OR,Northwest,NONE,NA
full-year,hunt,residency,nonresident,2016,participation rate,0,OR,Northwest,NONE,NA
full-year,hunt,residency,nonresident,2017,participation rate,0,OR,Northwest,NONE,NA
full-year,hunt,residency,nonresident,2018,participation rate,0,OR,Northwest,NONE,NA
