region,state,quarter,group,metric,segment,year,category,value,aggregation,value_type,"segment == ""residency"""
Southeast,GA,4,all_sports,participation rate,all,2009,nonresident,0,NONE,total,FALSE
Southeast,GA,4,all_sports,participation rate,all,2010,nonresident,0,NONE,total,FALSE
Southeast,GA,4,all_sports,participation rate,all,2011,nonresident,0,NONE,total,FALSE
Southeast,GA,4,all_sports,participation rate,all,2012,nonresident,0,NONE,total,FALSE
Southeast,GA,4,all_sports,participation rate,all,2013,nonresident,0,NONE,total,FALSE
Southeast,GA,4,all_sports,participation rate,all,2014,nonresident,0,NONE,total,FALSE
Southeast,GA,4,all_sports,participation rate,all,2015,nonresident,0,NONE,total,FALSE
Southeast,GA,4,all_sports,participation rate,all,2016,nonresident,0,NONE,total,FALSE
Southeast,GA,4,all_sports,participation rate,all,2017,nonresident,0,NONE,total,FALSE
Southeast,GA,4,all_sports,participation rate,all,2018,nonresident,0,NONE,total,FALSE
Southeast,GA,4,fish,participation rate,all,2009,nonresident,0,NONE,total,FALSE
Southeast,GA,4,fish,participation rate,all,2010,nonresident,0,NONE,total,FALSE
Southeast,GA,4,fish,participation rate,all,2011,nonresident,0,NONE,total,FALSE
Southeast,GA,4,fish,participation rate,all,2012,nonresident,0,NONE,total,FALSE
Southeast,GA,4,fish,participation rate,all,2013,nonresident,0,NONE,total,FALSE
Southeast,GA,4,fish,participation rate,all,2014,nonresident,0,NONE,total,FALSE
Southeast,GA,4,fish,participation rate,all,2015,nonresident,0,NONE,total,FALSE
Southeast,GA,4,fish,participation rate,all,2016,nonresident,0,NONE,total,FALSE
Southeast,GA,4,fish,participation rate,all,2017,nonresident,0,NONE,total,FALSE
Southeast,GA,4,fish,participation rate,all,2018,nonresident,0,NONE,total,FALSE
Southeast,GA,4,hunt,participation rate,all,2009,nonresident,0,NONE,total,FALSE
Southeast,GA,4,hunt,participation rate,all,2010,nonresident,0,NONE,total,FALSE
Southeast,GA,4,hunt,participation rate,all,2011,nonresident,0,NONE,total,FALSE
Southeast,GA,4,hunt,participation rate,all,2012,nonresident,0,NONE,total,FALSE
Southeast,GA,4,hunt,participation rate,all,2013,nonresident,0,NONE,total,FALSE
Southeast,GA,4,hunt,participation rate,all,2014,nonresident,0,NONE,total,FALSE
Southeast,GA,4,hunt,participation rate,all,2015,nonresident,0,NONE,total,FALSE
Southeast,GA,4,hunt,participation rate,all,2016,nonresident,0,NONE,total,FALSE
Southeast,GA,4,hunt,participation rate,all,2017,nonresident,0,NONE,total,FALSE
Southeast,GA,4,hunt,participation rate,all,2018,nonresident,0,NONE,total,FALSE
