"","region","state","quarter","group","metric","segment","year","category","value","aggregation","value_type"
"23527","Southeast","Southeast",4,"all_sports","participants - recruited","All",2015,"All",-3.81157123783917,"SUM","pct_change_all"
"23528","Southeast","Southeast",4,"fish","participants - recruited","All",2015,"All",-3.84829029785276,"SUM","pct_change_all"
"23529","Southeast","Southeast",4,"hunt","participants - recruited","All",2015,"All",-6.9910320086357,"SUM","pct_change_all"
"23530","Southeast","Southeast",4,"all_sports","participants - recruited","All",2016,"All",-6.22612807115331,"SUM","pct_change_all"
"23531","Southeast","Southeast",4,"fish","participants - recruited","All",2016,"All",-6.25861543229495,"SUM","pct_change_all"
"23532","Southeast","Southeast",4,"hunt","participants - recruited","All",2016,"All",-9.49303607494344,"SUM","pct_change_all"
"23533","Southeast","Southeast",4,"all_sports","participants - recruited","All",2017,"All",-8.73622388421255,"SUM","pct_change_all"
"23534","Southeast","Southeast",4,"fish","participants - recruited","All",2017,"All",-8.77024363785019,"SUM","pct_change_all"
"23535","Southeast","Southeast",4,"hunt","participants - recruited","All",2017,"All",-11.8947108540082,"SUM","pct_change_all"
"23536","Southeast","Southeast",4,"all_sports","participants - recruited","All",2018,"All",-11.147711086963,"SUM","pct_change_all"
"23537","Southeast","Southeast",4,"fish","participants - recruited","All",2018,"All",-11.1775762718501,"SUM","pct_change_all"
"23538","Southeast","Southeast",4,"hunt","participants - recruited","All",2018,"All",-14.5057734983524,"SUM","pct_change_all"
"23539","Southeast","Southeast",4,"all_sports","participants - recruited","gender",2013,"Female",0,"SUM","pct_change_all"
"23540","Southeast","Southeast",4,"fish","participants - recruited","gender",2013,"Female",-0.0315475229949976,"SUM","pct_change_all"
"23541","Southeast","Southeast",4,"hunt","participants - recruited","gender",2013,"Female",-3.8710633371301,"SUM","pct_change_all"
"23542","Southeast","Southeast",4,"all_sports","participants - recruited","gender",2014,"Female",-2.95531137704457,"SUM","pct_change_all"
"23543","Southeast","Southeast",4,"fish","participants - recruited","gender",2014,"Female",-2.97668066932676,"SUM","pct_change_all"
"23544","Southeast","Southeast",4,"hunt","participants - recruited","gender",2014,"Female",-8.04773526917717,"SUM","pct_change_all"
"23545","Southeast","Southeast",4,"all_sports","participants - recruited","gender",2015,"Female",-7.21059446855705,"SUM","pct_change_all"
"23546","Southeast","Southeast",4,"fish","participants - recruited","gender",2015,"Female",-7.23048288561524,"SUM","pct_change_all"
"23547","Southeast","Southeast",4,"hunt","participants - recruited","gender",2015,"Female",-12.419774092102,"SUM","pct_change_all"
"23548","Southeast","Southeast",4,"all_sports","participants - recruited","gender",2016,"Female",-11.5789170827354,"SUM","pct_change_all"
"23549","Southeast","Southeast",4,"fish","participants - recruited","gender",2016,"Female",-11.5982043277549,"SUM","pct_change_all"
"23550","Southeast","Southeast",4,"hunt","participants - recruited","gender",2016,"Female",-16.7163451532838,"SUM","pct_change_all"
"23551","Southeast","Southeast",4,"all_sports","participants - recruited","gender",2017,"Female",-15.8901224434913,"SUM","pct_change_all"
"23552","Southeast","Southeast",4,"fish","participants - recruited","gender",2017,"Female",-15.907726349473,"SUM","pct_change_all"
"23553","Southeast","Southeast",4,"hunt","participants - recruited","gender",2017,"Female",-20.9019906336115,"SUM","pct_change_all"
"23554","Southeast","Southeast",4,"all_sports","participants - recruited","gender",2018,"Female",-20.080788393216,"SUM","pct_change_all"
"23555","Southeast","Southeast",4,"fish","participants - recruited","gender",2018,"Female",-20.0967644558379,"SUM","pct_change_all"
"23556","Southeast","Southeast",4,"hunt","participants - recruited","gender",2018,"Female",-25.3739739141643,"SUM","pct_change_all"
"23557","Southeast","Southeast",4,"all_sports","participants - recruited","gender",2013,"Male",0,"SUM","pct_change_all"
"23558","Southeast","Southeast",4,"fish","participants - recruited","gender",2013,"Male",-0.0432527724822172,"SUM","pct_change_all"
"23559","Southeast","Southeast",4,"hunt","participants - recruited","gender",2013,"Male",-2.09810905653256,"SUM","pct_change_all"
"23560","Southeast","Southeast",4,"all_sports","participants - recruited","gender",2014,"Male",-1.24346876925393,"SUM","pct_change_all"
"23561","Southeast","Southeast",4,"fish","participants - recruited","gender",2014,"Male",-1.2920020338676,"SUM","pct_change_all"
"23562","Southeast","Southeast",4,"hunt","participants - recruited","gender",2014,"Male",-3.7386688101888,"SUM","pct_change_all"
"23563","Southeast","Southeast",4,"all_sports","participants - recruited","gender",2015,"Male",-3.01757971944653,"SUM","pct_change_all"
"23564","Southeast","Southeast",4,"fish","participants - recruited","gender",2015,"Male",-3.06143525190958,"SUM","pct_change_all"
"23565","Southeast","Southeast",4,"hunt","participants - recruited","gender",2015,"Male",-5.69476510540855,"SUM","pct_change_all"
"23566","Southeast","Southeast",4,"all_sports","participants - recruited","gender",2016,"Male",-4.96155493774233,"SUM","pct_change_all"
"23567","Southeast","Southeast",4,"fish","participants - recruited","gender",2016,"Male",-4.99965210334405,"SUM","pct_change_all"
"23568","Southeast","Southeast",4,"hunt","participants - recruited","gender",2016,"Male",-7.74411719780282,"SUM","pct_change_all"
"23569","Southeast","Southeast",4,"all_sports","participants - recruited","gender",2017,"Male",-7.01549876064254,"SUM","pct_change_all"
"23570","Southeast","Southeast",4,"fish","participants - recruited","gender",2017,"Male",-7.05633869846267,"SUM","pct_change_all"
"23571","Southeast","Southeast",4,"hunt","participants - recruited","gender",2017,"Male",-9.70761531004523,"SUM","pct_change_all"
"23572","Southeast","Southeast",4,"all_sports","participants - recruited","gender",2018,"Male",-8.99030543251482,"SUM","pct_change_all"
"23573","Southeast","Southeast",4,"fish","participants - recruited","gender",2018,"Male",-9.02583488786058,"SUM","pct_change_all"
"23574","Southeast","Southeast",4,"hunt","participants - recruited","gender",2018,"Male",-11.8675744550616,"SUM","pct_change_all"
"23575","Southeast","Southeast",4,"all_sports","participants - recruited","Residency",2013,"Nonresident",0,"SUM","pct_change_all"
"23576","Southeast","Southeast",4,"fish","participants - recruited","Residency",2013,"Nonresident",-0.0968117499552212,"SUM","pct_change_all"
"23577","Southeast","Southeast",4,"hunt","participants - recruited","Residency",2013,"Nonresident",-3.97137519582251,"SUM","pct_change_all"
"23578","Southeast","Southeast",4,"all_sports","participants - recruited","Residency",2014,"Nonresident",-3.03222812866467,"SUM","pct_change_all"
"23579","Southeast","Southeast",4,"fish","participants - recruited","Residency",2014,"Nonresident",-3.12409002159399,"SUM","pct_change_all"
"23580","Southeast","Southeast",4,"hunt","participants - recruited","Residency",2014,"Nonresident",-8.74341802159399,"SUM","pct_change_all"
"23581","Southeast","Southeast",4,"all_sports","participants - recruited","Residency",2015,"Nonresident",-7.87683503407755,"SUM","pct_change_all"
"23582","Southeast","Southeast",4,"fish","participants - recruited","Residency",2015,"Nonresident",-7.96859329120203,"SUM","pct_change_all"
"23583","Southeast","Southeast",4,"hunt","participants - recruited","Residency",2015,"Nonresident",-13.5577210553298,"SUM","pct_change_all"
"23584","Southeast","Southeast",4,"all_sports","participants - recruited","Residency",2016,"Nonresident",-12.6964218008037,"SUM","pct_change_all"
"23585","Southeast","Southeast",4,"fish","participants - recruited","Residency",2016,"Nonresident",-12.7820412166272,"SUM","pct_change_all"
"23586","Southeast","Southeast",4,"hunt","participants - recruited","Residency",2016,"Nonresident",-18.6323231655595,"SUM","pct_change_all"
"23587","Southeast","Southeast",4,"all_sports","participants - recruited","Residency",2017,"Nonresident",-17.770119025485,"SUM","pct_change_all"
"23588","Southeast","Southeast",4,"fish","participants - recruited","Residency",2017,"Nonresident",-17.8504717891145,"SUM","pct_change_all"
"23589","Southeast","Southeast",4,"hunt","participants - recruited","Residency",2017,"Nonresident",-23.8131039556608,"SUM","pct_change_all"
"23590","Southeast","Southeast",4,"all_sports","participants - recruited","Residency",2018,"Nonresident",-22.951833911929,"SUM","pct_change_all"
"23591","Southeast","Southeast",4,"fish","participants - recruited","Residency",2018,"Nonresident",-23.030853199792,"SUM","pct_change_all"
"23592","Southeast","Southeast",4,"hunt","participants - recruited","Residency",2018,"Nonresident",-29.056338385233,"SUM","pct_change_all"
"23593","Southeast","Southeast",4,"all_sports","participants - recruited","Residency",2013,"Resident",0,"SUM","pct_change_all"
"23594","Southeast","Southeast",4,"fish","participants - recruited","Residency",2013,"Resident",-0.0212345679012346,"SUM","pct_change_all"
"23595","Southeast","Southeast",4,"hunt","participants - recruited","Residency",2013,"Resident",-2.11293202431212,"SUM","pct_change_all"
"23596","Southeast","Southeast",4,"all_sports","participants - recruited","Residency",2014,"Resident",-1.27834438086618,"SUM","pct_change_all"
"23597","Southeast","Southeast",4,"fish","participants - recruited","Residency",2014,"Resident",-1.29153224005239,"SUM","pct_change_all"
"23598","Southeast","Southeast",4,"hunt","participants - recruited","Residency",2014,"Resident",-3.55489669169654,"SUM","pct_change_all"
"23599","Southeast","Southeast",4,"all_sports","participants - recruited","Residency",2015,"Resident",-2.86811888543932,"SUM","pct_change_all"
"23600","Southeast","Southeast",4,"fish","participants - recruited","Residency",2015,"Resident",-2.87377921317019,"SUM","pct_change_all"
"23601","Southeast","Southeast",4,"hunt","participants - recruited","Residency",2015,"Resident",-5.29891434830532,"SUM","pct_change_all"
"23602","Southeast","Southeast",4,"all_sports","participants - recruited","Residency",2016,"Resident",-4.59421036260723,"SUM","pct_change_all"
"23603","Southeast","Southeast",4,"fish","participants - recruited","Residency",2016,"Resident",-4.59607606408433,"SUM","pct_change_all"
"23604","Southeast","Southeast",4,"hunt","participants - recruited","Residency",2016,"Resident",-7.06668824102178,"SUM","pct_change_all"
"23605","Southeast","Southeast",4,"all_sports","participants - recruited","Residency",2017,"Resident",-6.37980299512014,"SUM","pct_change_all"
"23606","Southeast","Southeast",4,"fish","participants - recruited","Residency",2017,"Resident",-6.3852135634919,"SUM","pct_change_all"
"23607","Southeast","Southeast",4,"hunt","participants - recruited","Residency",2017,"Resident",-8.68031220477539,"SUM","pct_change_all"
"23608","Southeast","Southeast",4,"all_sports","participants - recruited","Residency",2018,"Resident",-8.01351338646685,"SUM","pct_change_all"
"23609","Southeast","Southeast",4,"fish","participants - recruited","Residency",2018,"Resident",-8.01147134595787,"SUM","pct_change_all"
"23610","Southeast","Southeast",4,"hunt","participants - recruited","Residency",2018,"Resident",-10.4761953062488,"SUM","pct_change_all"
"23611","Southeast","Southeast",4,"all_sports","participation rate","age",2009,"18-24",0,"AVG","pct_change_all"
"23612","Southeast","Southeast",4,"fish","participation rate","age",2009,"18-24",-0.116939995330048,"AVG","pct_change_all"
"23613","Southeast","Southeast",4,"hunt","participation rate","age",2009,"18-24",-1.31332563220674,"AVG","pct_change_all"
"23614","Southeast","Southeast",4,"all_sports","participation rate","age",2010,"18-24",-0.725410770239901,"AVG","pct_change_all"
"23615","Southeast","Southeast",4,"fish","participation rate","age",2010,"18-24",-0.84574449389012,"AVG","pct_change_all"
"23616","Southeast","Southeast",4,"hunt","participation rate","age",2010,"18-24",-1.96452272721243,"AVG","pct_change_all"
"23617","Southeast","Southeast",4,"all_sports","participation rate","age",2011,"18-24",-1.39028438458403,"AVG","pct_change_all"
"23618","Southeast","Southeast",4,"fish","participation rate","age",2011,"18-24",-1.5129605269462,"AVG","pct_change_all"
"23619","Southeast","Southeast",4,"hunt","participation rate","age",2011,"18-24",-2.58153507416309,"AVG","pct_change_all"
"23620","Southeast","Southeast",4,"all_sports","participation rate","age",2012,"18-24",-2.00354166179123,"AVG","pct_change_all"
"23621","Southeast","Southeast",4,"fish","participation rate","age",2012,"18-24",-2.11841909694173,"AVG","pct_change_all"
"23622","Southeast","Southeast",4,"hunt","participation rate","age",2012,"18-24",-3.29942367426542,"AVG","pct_change_all"
"23623","Southeast","Southeast",4,"all_sports","participation rate","age",2013,"18-24",-2.70916980136368,"AVG","pct_change_all"
"23624","Southeast","Southeast",4,"fish","participation rate","age",2013,"18-24",-2.82762819269164,"AVG","pct_change_all"
"23625","Southeast","Southeast",4,"hunt","participation rate","age",2013,"18-24",-3.91519763269207,"AVG","pct_change_all"
"23626","Southeast","Southeast",4,"all_sports","participation rate","age",2014,"18-24",-3.32697717963216,"AVG","pct_change_all"
"23627","Southeast","Southeast",4,"fish","participation rate","age",2014,"18-24",-3.4374284345339,"AVG","pct_change_all"
"23628","Southeast","Southeast",4,"hunt","participation rate","age",2014,"18-24",-4.62475325138872,"AVG","pct_change_all"
"23629","Southeast","Southeast",4,"all_sports","participation rate","age",2015,"18-24",-4.0491048800071,"AVG","pct_change_all"
"23630","Southeast","Southeast",4,"fish","participation rate","age",2015,"18-24",-4.15834006449783,"AVG","pct_change_all"
"23631","Southeast","Southeast",4,"hunt","participation rate","age",2015,"18-24",-5.31789350433348,"AVG","pct_change_all"
"23632","Southeast","Southeast",4,"all_sports","participation rate","age",2016,"18-24",-4.74770234355771,"AVG","pct_change_all"
"23633","Southeast","Southeast",4,"fish","participation rate","age",2016,"18-24",-4.85726789789952,"AVG","pct_change_all"
"23634","Southeast","Southeast",4,"hunt","participation rate","age",2016,"18-24",-5.99110540179127,"AVG","pct_change_all"
"23635","Southeast","Southeast",4,"all_sports","participation rate","age",2017,"18-24",-5.44665995870484,"AVG","pct_change_all"
"23636","Southeast","Southeast",4,"fish","participation rate","age",2017,"18-24",-5.5610882416553,"AVG","pct_change_all"
"23637","Southeast","Southeast",4,"hunt","participation rate","age",2017,"18-24",-6.60279215832822,"AVG","pct_change_all"
"23638","Southeast","Southeast",4,"all_sports","participation rate","age",2018,"18-24",-6.07204938563544,"AVG","pct_change_all"
"23639","Southeast","Southeast",4,"fish","participation rate","age",2018,"18-24",-6.19263675131967,"AVG","pct_change_all"
"23640","Southeast","Southeast",4,"hunt","participation rate","age",2018,"18-24",-7.1680784555383,"AVG","pct_change_all"
"23641","Southeast","Southeast",4,"all_sports","participation rate","age",2009,"25-34",0,"AVG","pct_change_all"
"23642","Southeast","Southeast",4,"fish","participation rate","age",2009,"25-34",-0.0966926162343664,"AVG","pct_change_all"
"23643","Southeast","Southeast",4,"hunt","participation rate","age",2009,"25-34",-1.35423366349852,"AVG","pct_change_all"
"23644","Southeast","Southeast",4,"all_sports","participation rate","age",2010,"25-34",-0.75871007669425,"AVG","pct_change_all"
"23645","Southeast","Southeast",4,"fish","participation rate","age",2010,"25-34",-0.85563445550069,"AVG","pct_change_all"
"23646","Southeast","Southeast",4,"hunt","participation rate","age",2010,"25-34",-2.0702762043353,"AVG","pct_change_all"
"23647","Southeast","Southeast",4,"all_sports","participation rate","age",2011,"25-34",-1.49093360490175,"AVG","pct_change_all"
"23648","Southeast","Southeast",4,"fish","participation rate","age",2011,"25-34",-1.59167294454131,"AVG","pct_change_all"
"23649","Southeast","Southeast",4,"hunt","participation rate","age",2011,"25-34",-2.77583784361617,"AVG","pct_change_all"
"23650","Southeast","Southeast",4,"all_sports","participation rate","age",2012,"25-34",-2.19207590860219,"AVG","pct_change_all"
"23651","Southeast","Southeast",4,"fish","participation rate","age",2012,"25-34",-2.28933401949511,"AVG","pct_change_all"
"23652","Southeast","Southeast",4,"hunt","participation rate","age",2012,"25-34",-3.59724846004839,"AVG","pct_change_all"
"23653","Southeast","Southeast",4,"all_sports","participation rate","age",2013,"25-34",-2.99547615473299,"AVG","pct_change_all"
"23654","Southeast","Southeast",4,"fish","participation rate","age",2013,"25-34",-3.09761173255326,"AVG","pct_change_all"
"23655","Southeast","Southeast",4,"hunt","participation rate","age",2013,"25-34",-4.31294616846836,"AVG","pct_change_all"
"23656","Southeast","Southeast",4,"all_sports","participation rate","age",2014,"25-34",-3.7092976904015,"AVG","pct_change_all"
"23657","Southeast","Southeast",4,"fish","participation rate","age",2014,"25-34",-3.80508091039661,"AVG","pct_change_all"
"23658","Southeast","Southeast",4,"hunt","participation rate","age",2014,"25-34",-5.13438709481699,"AVG","pct_change_all"
"23659","Southeast","Southeast",4,"all_sports","participation rate","age",2015,"25-34",-4.53634738068597,"AVG","pct_change_all"
"23660","Southeast","Southeast",4,"fish","participation rate","age",2015,"25-34",-4.63052317983495,"AVG","pct_change_all"
"23661","Southeast","Southeast",4,"hunt","participation rate","age",2015,"25-34",-5.93848027977173,"AVG","pct_change_all"
"23662","Southeast","Southeast",4,"all_sports","participation rate","age",2016,"25-34",-5.34679291653257,"AVG","pct_change_all"
"23663","Southeast","Southeast",4,"fish","participation rate","age",2016,"25-34",-5.44119987410605,"AVG","pct_change_all"
"23664","Southeast","Southeast",4,"hunt","participation rate","age",2016,"25-34",-6.75502634078825,"AVG","pct_change_all"
"23665","Southeast","Southeast",4,"all_sports","participation rate","age",2017,"25-34",-6.17510362169372,"AVG","pct_change_all"
"23666","Southeast","Southeast",4,"fish","participation rate","age",2017,"25-34",-6.27192218657563,"AVG","pct_change_all"
"23667","Southeast","Southeast",4,"hunt","participation rate","age",2017,"25-34",-7.52369371541153,"AVG","pct_change_all"
"23668","Southeast","Southeast",4,"all_sports","participation rate","age",2018,"25-34",-6.9526134678116,"AVG","pct_change_all"
"23669","Southeast","Southeast",4,"fish","participation rate","age",2018,"25-34",-7.05057901006945,"AVG","pct_change_all"
"23670","Southeast","Southeast",4,"hunt","participation rate","age",2018,"25-34",-8.24853688136245,"AVG","pct_change_all"
"23671","Southeast","Southeast",4,"all_sports","participation rate","age",2009,"35-44",0,"AVG","pct_change_all"
"23672","Southeast","Southeast",4,"fish","participation rate","age",2009,"35-44",-0.103542895977051,"AVG","pct_change_all"
"23673","Southeast","Southeast",4,"hunt","participation rate","age",2009,"35-44",-1.11129611317898,"AVG","pct_change_all"
"23674","Southeast","Southeast",4,"all_sports","participation rate","age",2010,"35-44",-0.574615557374747,"AVG","pct_change_all"
"23675","Southeast","Southeast",4,"fish","participation rate","age",2010,"35-44",-0.677923733253812,"AVG","pct_change_all"
"23676","Southeast","Southeast",4,"hunt","participation rate","age",2010,"35-44",-1.62553680756138,"AVG","pct_change_all"
"23677","Southeast","Southeast",4,"all_sports","participation rate","age",2011,"35-44",-1.10216814245984,"AVG","pct_change_all"
"23678","Southeast","Southeast",4,"fish","participation rate","age",2011,"35-44",-1.20303960202215,"AVG","pct_change_all"
"23679","Southeast","Southeast",4,"hunt","participation rate","age",2011,"35-44",-2.13191919039104,"AVG","pct_change_all"
"23680","Southeast","Southeast",4,"all_sports","participation rate","age",2012,"35-44",-1.60045551488256,"AVG","pct_change_all"
"23681","Southeast","Southeast",4,"fish","participation rate","age",2012,"35-44",-1.69668037501976,"AVG","pct_change_all"
"23682","Southeast","Southeast",4,"hunt","participation rate","age",2012,"35-44",-2.71992543378603,"AVG","pct_change_all"
"23683","Southeast","Southeast",4,"all_sports","participation rate","age",2013,"35-44",-2.17679622547318,"AVG","pct_change_all"
"23684","Southeast","Southeast",4,"fish","participation rate","age",2013,"35-44",-2.27585442113665,"AVG","pct_change_all"
"23685","Southeast","Southeast",4,"hunt","participation rate","age",2013,"35-44",-3.23795179138731,"AVG","pct_change_all"
"23686","Southeast","Southeast",4,"all_sports","participation rate","age",2014,"35-44",-2.69238818737177,"AVG","pct_change_all"
"23687","Southeast","Southeast",4,"fish","participation rate","age",2014,"35-44",-2.78247372970619,"AVG","pct_change_all"
"23688","Southeast","Southeast",4,"hunt","participation rate","age",2014,"35-44",-3.85737895747605,"AVG","pct_change_all"
"23689","Southeast","Southeast",4,"all_sports","participation rate","age",2015,"35-44",-3.31604361184789,"AVG","pct_change_all"
"23690","Southeast","Southeast",4,"fish","participation rate","age",2015,"35-44",-3.40319985264329,"AVG","pct_change_all"
"23691","Southeast","Southeast",4,"hunt","participation rate","age",2015,"35-44",-4.50496225050811,"AVG","pct_change_all"
"23692","Southeast","Southeast",4,"all_sports","participation rate","age",2016,"35-44",-3.9587642334984,"AVG","pct_change_all"
"23693","Southeast","Southeast",4,"fish","participation rate","age",2016,"35-44",-4.04231776525372,"AVG","pct_change_all"
"23694","Southeast","Southeast",4,"hunt","participation rate","age",2016,"35-44",-5.20632432840157,"AVG","pct_change_all"
"23695","Southeast","Southeast",4,"all_sports","participation rate","age",2017,"35-44",-4.65291479499461,"AVG","pct_change_all"
"23696","Southeast","Southeast",4,"fish","participation rate","age",2017,"35-44",-4.73455753261944,"AVG","pct_change_all"
"23697","Southeast","Southeast",4,"hunt","participation rate","age",2017,"35-44",-5.92378488559764,"AVG","pct_change_all"
"23698","Southeast","Southeast",4,"all_sports","participation rate","age",2018,"35-44",-5.36762092336827,"AVG","pct_change_all"
"23699","Southeast","Southeast",4,"fish","participation rate","age",2018,"35-44",-5.44815688615652,"AVG","pct_change_all"
"23700","Southeast","Southeast",4,"hunt","participation rate","age",2018,"35-44",-6.62742376999142,"AVG","pct_change_all"
"23701","Southeast","Southeast",4,"all_sports","participation rate","age",2009,"45-54",0,"AVG","pct_change_all"
"23702","Southeast","Southeast",4,"fish","participation rate","age",2009,"45-54",-0.114459301102279,"AVG","pct_change_all"
"23703","Southeast","Southeast",4,"hunt","participation rate","age",2009,"45-54",-1.12876948955755,"AVG","pct_change_all"
"23704","Southeast","Southeast",4,"all_sports","participation rate","age",2010,"45-54",-0.589982194658168,"AVG","pct_change_all"
"23705","Southeast","Southeast",4,"fish","participation rate","age",2010,"45-54",-0.701481812829985,"AVG","pct_change_all"
"23706","Southeast","Southeast",4,"hunt","participation rate","age",2010,"45-54",-1.66115980617871,"AVG","pct_change_all"
"23707","Southeast","Southeast",4,"all_sports","participation rate","age",2011,"45-54",-1.13468346538261,"AVG","pct_change_all"
"23708","Southeast","Southeast",4,"fish","participation rate","age",2011,"45-54",-1.24500267800583,"AVG","pct_change_all"
"23709","Southeast","Southeast",4,"hunt","participation rate","age",2011,"45-54",-2.14689273282286,"AVG","pct_change_all"
"23710","Southeast","Southeast",4,"all_sports","participation rate","age",2012,"45-54",-1.6224911713265,"AVG","pct_change_all"
"23711","Southeast","Southeast",4,"fish","participation rate","age",2012,"45-54",-1.72627011258372,"AVG","pct_change_all"
"23712","Southeast","Southeast",4,"hunt","participation rate","age",2012,"45-54",-2.69240420552902,"AVG","pct_change_all"
"23713","Southeast","Southeast",4,"all_sports","participation rate","age",2013,"45-54",-2.16075366375322,"AVG","pct_change_all"
"23714","Southeast","Southeast",4,"fish","participation rate","age",2013,"45-54",-2.26598704682601,"AVG","pct_change_all"
"23715","Southeast","Southeast",4,"hunt","participation rate","age",2013,"45-54",-3.17289906414976,"AVG","pct_change_all"
"23716","Southeast","Southeast",4,"all_sports","participation rate","age",2014,"45-54",-2.64099055753208,"AVG","pct_change_all"
"23717","Southeast","Southeast",4,"fish","participation rate","age",2014,"45-54",-2.73635133971826,"AVG","pct_change_all"
"23718","Southeast","Southeast",4,"hunt","participation rate","age",2014,"45-54",-3.70608306740016,"AVG","pct_change_all"
"23719","Southeast","Southeast",4,"all_sports","participation rate","age",2015,"45-54",-3.18017766150141,"AVG","pct_change_all"
"23720","Southeast","Southeast",4,"fish","participation rate","age",2015,"45-54",-3.27328464917925,"AVG","pct_change_all"
"23721","Southeast","Southeast",4,"hunt","participation rate","age",2015,"45-54",-4.23413894836729,"AVG","pct_change_all"
"23722","Southeast","Southeast",4,"all_sports","participation rate","age",2016,"45-54",-3.71349537739733,"AVG","pct_change_all"
"23723","Southeast","Southeast",4,"fish","participation rate","age",2016,"45-54",-3.80360620022785,"AVG","pct_change_all"
"23724","Southeast","Southeast",4,"hunt","participation rate","age",2016,"45-54",-4.77779853970686,"AVG","pct_change_all"
"23725","Southeast","Southeast",4,"all_sports","participation rate","age",2017,"45-54",-4.26395528214566,"AVG","pct_change_all"
"23726","Southeast","Southeast",4,"fish","participation rate","age",2017,"45-54",-4.35101236384593,"AVG","pct_change_all"
"23727","Southeast","Southeast",4,"hunt","participation rate","age",2017,"45-54",-5.3081805020228,"AVG","pct_change_all"
"23728","Southeast","Southeast",4,"all_sports","participation rate","age",2018,"45-54",-4.80621941481368,"AVG","pct_change_all"
"23729","Southeast","Southeast",4,"fish","participation rate","age",2018,"45-54",-4.8918930103758,"AVG","pct_change_all"
"23730","Southeast","Southeast",4,"hunt","participation rate","age",2018,"45-54",-5.83737724365221,"AVG","pct_change_all"
"23731","Southeast","Southeast",4,"all_sports","participation rate","age",2009,"55-64",0,"AVG","pct_change_all"
"23732","Southeast","Southeast",4,"fish","participation rate","age",2009,"55-64",-0.125373706588879,"AVG","pct_change_all"
"23733","Southeast","Southeast",4,"hunt","participation rate","age",2009,"55-64",-1.01624465086151,"AVG","pct_change_all"
"23734","Southeast","Southeast",4,"all_sports","participation rate","age",2010,"55-64",-0.49059687219324,"AVG","pct_change_all"
"23735","Southeast","Southeast",4,"fish","participation rate","age",2010,"55-64",-0.611297494675926,"AVG","pct_change_all"
"23736","Southeast","Southeast",4,"hunt","participation rate","age",2010,"55-64",-1.45105771536781,"AVG","pct_change_all"
"23737","Southeast","Southeast",4,"all_sports","participation rate","age",2011,"55-64",-0.949293552278948,"AVG","pct_change_all"
"23738","Southeast","Southeast",4,"fish","participation rate","age",2011,"55-64",-1.061410478367,"AVG","pct_change_all"
"23739","Southeast","Southeast",4,"hunt","participation rate","age",2011,"55-64",-1.84766612134712,"AVG","pct_change_all"
"23740","Southeast","Southeast",4,"all_sports","participation rate","age",2012,"55-64",-1.3565758208137,"AVG","pct_change_all"
"23741","Southeast","Southeast",4,"fish","participation rate","age",2012,"55-64",-1.46211374301872,"AVG","pct_change_all"
"23742","Southeast","Southeast",4,"hunt","participation rate","age",2012,"55-64",-2.30508451501733,"AVG","pct_change_all"
"23743","Southeast","Southeast",4,"all_sports","participation rate","age",2013,"55-64",-1.80086778904812,"AVG","pct_change_all"
"23744","Southeast","Southeast",4,"fish","participation rate","age",2013,"55-64",-1.90244972840061,"AVG","pct_change_all"
"23745","Southeast","Southeast",4,"hunt","participation rate","age",2013,"55-64",-2.73530575455344,"AVG","pct_change_all"
"23746","Southeast","Southeast",4,"all_sports","participation rate","age",2014,"55-64",-2.22689076716194,"AVG","pct_change_all"
"23747","Southeast","Southeast",4,"fish","participation rate","age",2014,"55-64",-2.31506373888458,"AVG","pct_change_all"
"23748","Southeast","Southeast",4,"hunt","participation rate","age",2014,"55-64",-3.23162782725691,"AVG","pct_change_all"
"23749","Southeast","Southeast",4,"all_sports","participation rate","age",2015,"55-64",-2.72006582371564,"AVG","pct_change_all"
"23750","Southeast","Southeast",4,"fish","participation rate","age",2015,"55-64",-2.80977971829767,"AVG","pct_change_all"
"23751","Southeast","Southeast",4,"hunt","participation rate","age",2015,"55-64",-3.71508176767506,"AVG","pct_change_all"
"23752","Southeast","Southeast",4,"all_sports","participation rate","age",2016,"55-64",-3.20371956843388,"AVG","pct_change_all"
"23753","Southeast","Southeast",4,"fish","participation rate","age",2016,"55-64",-3.29187270913095,"AVG","pct_change_all"
"23754","Southeast","Southeast",4,"hunt","participation rate","age",2016,"55-64",-4.20641042188185,"AVG","pct_change_all"
"23755","Southeast","Southeast",4,"all_sports","participation rate","age",2017,"55-64",-3.69449983210103,"AVG","pct_change_all"
"23756","Southeast","Southeast",4,"fish","participation rate","age",2017,"55-64",-3.77980272310691,"AVG","pct_change_all"
"23757","Southeast","Southeast",4,"hunt","participation rate","age",2017,"55-64",-4.70156022197891,"AVG","pct_change_all"
"23758","Southeast","Southeast",4,"all_sports","participation rate","age",2018,"55-64",-4.1871816151551,"AVG","pct_change_all"
"23759","Southeast","Southeast",4,"fish","participation rate","age",2018,"55-64",-4.2700776960421,"AVG","pct_change_all"
"23760","Southeast","Southeast",4,"hunt","participation rate","age",2018,"55-64",-5.20411196418534,"AVG","pct_change_all"
"23761","Southeast","Southeast",4,"all_sports","participation rate","All",2009,"All",0,"AVG","pct_change_all"
"23762","Southeast","Southeast",4,"fish","participation rate","All",2009,"All",-0.110652642311631,"AVG","pct_change_all"
"23763","Southeast","Southeast",4,"hunt","participation rate","All",2009,"All",-1.16543712139783,"AVG","pct_change_all"
